,Date,High,Low,Open,Close,Volume,Adj Close
766,2013-02-05,7000.0,6795.0,6830.0,6820.0,116.0,6689.00732421875
767,2013-02-06,6975.0,6805.0,6840.0,6925.0,203.0,6791.99072265625
768,2013-02-07,6980.0,6800.0,6925.0,6815.0,136.0,6684.103515625
769,2013-02-08,6835.0,6725.0,6780.0,6800.0,143.0,6669.3916015625
770,2013-02-11,6870.0,6630.0,6770.0,6705.0,174.0,6576.21630859375
771,2013-02-12,6795.0,6650.0,6745.0,6655.0,190.0,6527.1767578125
772,2013-02-13,6775.0,6600.0,6615.0,6605.0,94.0,6478.13671875
773,2013-02-14,7010.0,6600.0,6605.0,6715.0,578.0,6586.02392578125
774,2013-02-15,6895.0,6660.0,6785.0,6760.0,308.0,6630.16015625
775,2013-02-18,6825.0,6400.0,6630.0,6725.0,379.0,6595.83154296875
776,2013-02-19,6795.0,6605.0,6700.0,6685.0,275.0,6556.60009765625
777,2013-02-20,6745.0,6580.0,6730.0,6600.0,277.0,6473.2333984375
778,2013-02-21,6670.0,6500.0,6630.0,6530.0,223.0,6404.5771484375
779,2013-02-22,6595.0,6015.0,6430.0,6445.0,283.0,6321.2099609375
780,2013-02-25,6590.0,6385.0,6405.0,6405.0,181.0,6281.97802734375
781,2013-02-26,6620.0,6265.0,6265.0,6480.0,292.0,6355.53759765625
782,2013-02-27,6550.0,6200.0,6485.0,6295.0,780.0,6174.09130859375
783,2013-02-28,6505.0,6000.0,6205.0,6105.0,585.0,5987.740234375
784,2013-03-01,6425.0,6120.0,6180.0,6205.0,701.0,6085.8193359375
785,2013-03-04,6230.0,5735.0,6105.0,5815.0,664.0,5703.310546875
786,2013-03-05,6295.0,5850.0,5980.0,6230.0,2587.0,6110.3388671875
787,2013-03-06,6290.0,6025.0,6285.0,6065.0,1153.0,5948.5087890625
788,2013-03-07,6155.0,5950.0,6150.0,5995.0,980.0,5879.85302734375
789,2013-03-08,6175.0,6050.0,6050.0,6110.0,1357.0,5992.64453125
790,2013-03-11,6190.0,6055.0,6105.0,6080.0,131.0,5963.220703125
791,2013-03-12,6185.0,6050.0,6080.0,6095.0,689.0,5977.9326171875
792,2013-03-13,6120.0,5980.0,6100.0,6045.0,181.0,5928.892578125
793,2013-03-14,6100.0,5915.0,6095.0,5985.0,198.0,5870.04541015625
794,2013-03-15,6095.0,5620.0,6000.0,5710.0,2605.0,5600.3271484375
795,2013-03-18,6475.0,5645.0,5700.0,6155.0,6641.0,6036.77978515625
796,2013-03-19,6270.0,6030.0,6155.0,6090.0,1670.0,5973.02880859375
797,2013-03-20,6715.0,6170.0,6185.0,6550.0,6347.0,6424.19287109375
798,2013-03-21,7150.0,6605.0,6605.0,6965.0,11594.0,6831.22216796875
799,2013-03-22,7095.0,5925.0,7000.0,6310.0,4265.0,6188.802734375
800,2013-03-25,6600.0,6205.0,6590.0,6450.0,1107.0,6326.11376953125
801,2013-03-26,6490.0,6215.0,6325.0,6310.0,321.0,6188.802734375
802,2013-03-28,6315.0,6210.0,6265.0,6260.0,226.0,6139.76318359375
803,2013-04-01,7150.0,6200.0,6200.0,6930.0,2048.0,6796.89453125
804,2013-04-02,6960.0,6610.0,6755.0,6790.0,706.0,6659.58349609375
805,2013-04-03,7000.0,6755.0,6790.0,6800.0,775.0,6669.3916015625
806,2013-04-04,6830.0,6415.0,6735.0,6575.0,499.0,6448.712890625
807,2013-04-05,6875.0,6600.0,6790.0,6800.0,616.0,6669.3916015625
808,2013-04-08,6870.0,6750.0,6825.0,6785.0,377.0,6654.6796875
809,2013-04-09,6885.0,6700.0,6885.0,6750.0,207.0,6620.35205078125
810,2013-04-10,6815.0,6720.0,6750.0,6760.0,346.0,6630.16015625
811,2013-04-11,6830.0,6650.0,6780.0,6670.0,148.0,6541.88818359375
812,2013-04-12,6700.0,6600.0,6605.0,6625.0,280.0,6497.7529296875
813,2013-04-15,7200.0,6625.0,6625.0,7165.0,2527.0,7027.38037109375
814,2013-04-16,7025.0,6800.0,6940.0,6825.0,955.0,6693.9111328125
815,2013-04-17,7180.0,6800.0,6840.0,6920.0,5190.0,6787.0869140625
816,2013-04-18,7000.0,6810.0,6910.0,6850.0,240.0,6718.4306640625
817,2013-04-22,6865.0,6725.0,6725.0,6755.0,144.0,6625.255859375
818,2013-04-23,6990.0,6610.0,6990.0,6695.0,136.0,6566.408203125
819,2013-04-25,7100.0,6600.0,6600.0,6835.0,951.0,6703.71923828125
820,2013-04-26,6995.0,6770.0,6800.0,6910.0,344.0,6777.27880859375
821,2013-04-29,7380.0,6810.0,6945.0,6950.0,5565.0,6816.51025390625
822,2013-04-30,7175.0,6825.0,6910.0,6895.0,473.0,6762.56689453125
823,2013-05-02,6870.0,6725.0,6725.0,6795.0,292.0,6664.4873046875
824,2013-05-03,6800.0,6645.0,6800.0,6675.0,252.0,6546.79248046875
825,2013-05-06,6780.0,6630.0,6780.0,6675.0,226.0,6546.79248046875
826,2013-05-07,6990.0,6700.0,6700.0,6905.0,392.0,6772.37451171875
827,2013-05-08,7000.0,6860.0,6950.0,6885.0,235.0,6752.7587890625
828,2013-05-09,6940.0,6820.0,6820.0,6895.0,173.0,6762.56689453125
829,2013-05-10,6950.0,6750.0,6800.0,6885.0,437.0,6752.7587890625
830,2013-05-13,6900.0,6750.0,6800.0,6800.0,69.0,6669.3916015625
831,2013-05-14,6985.0,6730.0,6815.0,6815.0,235.0,6684.103515625
832,2013-05-15,6940.0,6750.0,6865.0,6800.0,186.0,6669.3916015625
833,2013-05-16,6895.0,6800.0,6820.0,6805.0,102.0,6674.29541015625
834,2013-05-17,6980.0,6795.0,6825.0,6885.0,203.0,6752.7587890625
835,2013-05-20,7045.0,6770.0,6770.0,6905.0,353.0,6772.37451171875
836,2013-05-21,6950.0,6810.0,6910.0,6840.0,385.0,6708.623046875
837,2013-05-22,6950.0,6800.0,6900.0,6805.0,116.0,6674.29541015625
838,2013-05-23,6855.0,6705.0,6805.0,6745.0,223.0,6615.44775390625
839,2013-05-24,7000.0,6750.0,6775.0,6885.0,262.0,6752.7587890625
840,2013-05-27,6985.0,6860.0,6880.0,6880.0,197.0,6747.8544921875
841,2013-05-28,7000.0,6850.0,6890.0,6945.0,304.0,6811.6064453125
842,2013-05-29,7005.0,6795.0,6995.0,6865.0,1047.0,6733.14306640625
843,2013-05-30,6970.0,6830.0,6970.0,6905.0,415.0,6772.37451171875
844,2013-05-31,7085.0,6555.0,7010.0,6700.0,842.0,6571.31201171875
845,2013-06-03,6840.0,6620.0,6795.0,6670.0,152.0,6541.88818359375
846,2013-06-04,6750.0,6630.0,6750.0,6705.0,111.0,6576.21630859375
847,2013-06-05,6980.0,6645.0,6720.0,6895.0,1698.0,6762.56689453125
848,2013-06-06,7095.0,6720.0,6985.0,6800.0,1278.0,6669.3916015625
849,2013-06-07,6975.0,6620.0,6975.0,6650.0,179.0,6522.2724609375
850,2013-06-10,6850.0,6640.0,6640.0,6780.0,503.0,6649.77587890625
851,2013-06-11,6890.0,6640.0,6890.0,6770.0,483.0,6639.9677734375
852,2013-06-12,6845.0,6365.0,6625.0,6715.0,146.0,6586.02392578125
853,2013-06-13,6700.0,6550.0,6620.0,6605.0,203.0,6478.13671875
854,2013-06-14,6820.0,6615.0,6780.0,6805.0,243.0,6674.29541015625
855,2013-06-17,6895.0,6800.0,6820.0,6845.0,1264.0,6713.52685546875
856,2013-06-18,6840.0,6660.0,6800.0,6690.0,102.0,6561.50390625
857,2013-06-19,6730.0,6645.0,6690.0,6655.0,244.0,6527.1767578125
858,2013-06-20,6850.0,6100.0,6615.0,6520.0,1203.0,6394.76953125
859,2013-06-21,6595.0,6265.0,6550.0,6335.0,128.0,6213.32275390625
860,2013-06-24,6340.0,6150.0,6340.0,6200.0,201.0,6080.91552734375
861,2013-06-25,6320.0,6110.0,6320.0,6125.0,47.0,6007.35595703125
862,2013-06-26,6340.0,6085.0,6105.0,6210.0,150.0,6090.72314453125
863,2013-06-27,6290.0,5565.0,6110.0,6020.0,1725.0,5904.37255859375
864,2013-06-28,6495.0,5705.0,5960.0,6100.0,1118.0,5982.83642578125
865,2013-07-01,6350.0,5940.0,6065.0,6210.0,250.0,6090.72314453125
866,2013-07-02,6320.0,6100.0,6100.0,6195.0,124.0,6076.01171875
867,2013-07-03,6200.0,5950.0,6100.0,5985.0,112.0,5870.04541015625
868,2013-07-04,6100.0,5800.0,6100.0,5890.0,209.0,5776.86962890625
869,2013-07-05,5995.0,5885.0,5950.0,5900.0,84.0,5786.677734375
870,2013-07-08,6145.0,5800.0,5800.0,5930.0,296.0,5816.10205078125
871,2013-07-09,6030.0,5810.0,6030.0,5845.0,128.0,5732.734375
872,2013-07-10,5920.0,5715.0,5800.0,5795.0,66.0,5683.69482421875
873,2013-07-11,5995.0,5820.0,5995.0,5890.0,191.0,5776.86962890625
874,2013-07-12,5900.0,5760.0,5900.0,5785.0,142.0,5673.88671875
875,2013-07-15,5900.0,5750.0,5880.0,5800.0,150.0,5688.5986328125
876,2013-07-16,5890.0,5650.0,5750.0,5665.0,182.0,5556.19189453125
877,2013-07-17,5850.0,5620.0,5700.0,5760.0,177.0,5649.3671875
878,2013-07-18,5850.0,5700.0,5700.0,5840.0,82.0,5727.830078125
879,2013-07-19,6080.0,5600.0,6080.0,5645.0,200.0,5536.57568359375
880,2013-07-22,5865.0,5510.0,5700.0,5720.0,181.0,5610.13525390625
881,2013-07-23,5770.0,5610.0,5695.0,5720.0,113.0,5610.13525390625
882,2013-07-24,5765.0,5555.0,5640.0,5615.0,193.0,5507.15234375
883,2013-07-25,5675.0,5480.0,5520.0,5500.0,52.0,5394.36083984375
884,2013-07-26,5800.0,5555.0,5575.0,5595.0,155.0,5487.5361328125
885,2013-07-29,5645.0,5200.0,5645.0,5430.0,131.0,5325.705078125
886,2013-07-30,5560.0,5210.0,5405.0,5365.0,222.0,5261.95361328125
887,2013-07-31,5440.0,5110.0,5325.0,5285.0,172.0,5183.490234375
888,2013-08-01,5370.0,5300.0,5300.0,5300.0,70.0,5198.2021484375
889,2013-08-02,5475.0,5030.0,5300.0,5105.0,228.0,5006.94775390625
890,2013-08-05,5125.0,4900.0,5005.0,5075.0,105.0,4977.5234375
891,2013-08-06,5095.0,4670.0,5005.0,4795.0,180.0,4702.90185546875
892,2013-08-07,5175.0,4805.0,4805.0,5045.0,266.0,4948.099609375
893,2013-08-08,5060.0,4945.0,5000.0,4970.0,62.0,4874.54052734375
894,2013-08-12,5450.0,4780.0,4960.0,5145.0,1266.0,5046.17919921875
895,2013-08-13,5340.0,4860.0,5200.0,4905.0,802.0,4810.78857421875
896,2013-08-14,5000.0,4600.0,5000.0,4680.0,1927.0,4590.11083984375
897,2013-08-16,4775.0,3745.0,4700.0,3745.0,3228.0,3673.069091796875
898,2013-08-19,4100.0,3750.0,3930.0,3810.0,2801.0,3736.82080078125
899,2013-08-20,3800.0,3560.0,3800.0,3585.0,12390.0,3516.142333984375
900,2013-08-21,3600.0,3230.0,3600.0,3230.0,18980.0,3167.9609375
901,2013-08-22,3000.0,2910.0,2910.0,2910.0,6525.0,2854.107177734375
902,2013-08-23,3165.0,2595.0,2615.0,3165.0,41129.0,3138.724609375
903,2013-08-26,3480.0,3315.0,3315.0,3480.0,1841.0,3451.109619140625
904,2013-08-27,3825.0,3615.0,3825.0,3825.0,3637.0,3793.245361328125
905,2013-08-28,4205.0,3905.0,4205.0,4180.0,4442.0,4145.29833984375
906,2013-08-29,4380.0,3975.0,4300.0,3985.0,2443.0,3951.9169921875
907,2013-08-30,3870.0,3790.0,3865.0,3800.0,1288.0,3768.453125
908,2013-09-02,3990.0,3610.0,3650.0,3980.0,2148.0,3946.958740234375
909,2013-09-03,4160.0,3850.0,4160.0,3915.0,1293.0,3882.498291015625
910,2013-09-04,4075.0,3890.0,3900.0,4010.0,4126.0,3976.70947265625
911,2013-09-05,4090.0,3945.0,4060.0,3975.0,4746.0,3942.000244140625
912,2013-09-06,4000.0,3820.0,4000.0,3925.0,4169.0,3892.4150390625
913,2013-09-10,4045.0,3870.0,3995.0,3900.0,865.0,3867.622802734375
914,2013-09-11,3930.0,3785.0,3900.0,3815.0,4459.0,3783.328369140625
915,2013-09-12,3890.0,3680.0,3875.0,3720.0,4436.0,3689.1171875
916,2013-09-13,3805.0,3645.0,3645.0,3705.0,4567.0,3674.24169921875
917,2013-09-16,3825.0,3605.0,3795.0,3635.0,5382.0,3604.82275390625
918,2013-09-17,3685.0,3530.0,3685.0,3625.0,5248.0,3594.90576171875
919,2013-09-18,3680.0,3580.0,3680.0,3600.0,193.0,3570.11328125
920,2013-09-19,3735.0,3600.0,3600.0,3700.0,906.0,3669.282958984375
921,2013-09-20,3885.0,3685.0,3700.0,3780.0,1403.0,3748.618896484375
922,2013-09-23,3870.0,3710.0,3870.0,3750.0,2594.0,3718.867919921875
923,2013-09-24,3815.0,3665.0,3665.0,3725.0,117.0,3694.07568359375
924,2013-09-25,3725.0,3665.0,3700.0,3695.0,4184.0,3664.324462890625
925,2013-09-26,3700.0,3645.0,3650.0,3675.0,87.0,3644.49072265625
926,2013-09-27,3855.0,3650.0,3650.0,3690.0,323.0,3659.365966796875
927,2013-09-30,3775.0,3510.0,3775.0,3540.0,424.0,3510.611572265625
928,2013-10-01,3600.0,3530.0,3580.0,3590.0,79.0,3560.1962890625
929,2013-10-03,3645.0,3565.0,3615.0,3615.0,251.0,3584.98876953125
930,2013-10-04,3645.0,3550.0,3615.0,3585.0,169.0,3555.23779296875
931,2013-10-07,3645.0,3500.0,3585.0,3525.0,315.0,3495.73583984375
932,2013-10-08,3590.0,3520.0,3550.0,3525.0,170.0,3495.73583984375
933,2013-10-09,3555.0,3370.0,3555.0,3445.0,536.0,3416.39990234375
934,2013-10-10,3515.0,3400.0,3400.0,3465.0,276.0,3436.234130859375
935,2013-10-11,3505.0,3425.0,3495.0,3460.0,427.0,3431.275634765625
936,2013-10-14,3475.0,3375.0,3430.0,3420.0,552.0,3391.607666015625
937,2013-10-15,3445.0,3350.0,3400.0,3360.0,482.0,3332.105712890625
938,2013-10-17,3380.0,3285.0,3360.0,3305.0,289.0,3277.5625
939,2013-10-18,3420.0,3290.0,3420.0,3305.0,182.0,3277.5625
940,2013-10-21,3345.0,3260.0,3270.0,3275.0,317.0,3247.811279296875
941,2013-10-22,3330.0,3200.0,3330.0,3205.0,708.0,3178.392333984375
942,2013-10-23,3365.0,3260.0,3260.0,3365.0,538.0,3337.064208984375
943,2013-10-24,3530.0,3390.0,3530.0,3435.0,1331.0,3406.483154296875
944,2013-10-25,3435.0,3285.0,3435.0,3295.0,383.0,3267.6455078125
945,2013-10-28,3340.0,3230.0,3250.0,3280.0,185.0,3252.769775390625
946,2013-10-29,3300.0,3235.0,3235.0,3275.0,135.0,3247.811279296875
947,2013-10-30,3345.0,3270.0,3330.0,3320.0,163.0,3292.437744140625
948,2013-10-31,3485.0,3340.0,3375.0,3485.0,406.0,3456.068115234375
949,2013-11-01,3655.0,3400.0,3655.0,3410.0,2400.0,3381.690673828125
950,2013-11-05,3590.0,3385.0,3500.0,3415.0,1275.0,3386.649169921875
951,2013-11-06,3580.0,3400.0,3400.0,3505.0,1870.0,3475.90185546875
952,2013-11-07,3695.0,3515.0,3600.0,3550.0,1584.0,3520.528564453125
953,2013-11-08,4075.0,3530.0,3530.0,3750.0,30175.0,3718.867919921875
954,2013-11-11,3950.0,3720.0,3785.0,3780.0,2412.0,3748.618896484375
955,2013-11-12,3830.0,3585.0,3830.0,3605.0,879.0,3575.07177734375
956,2013-11-13,3600.0,3310.0,3550.0,3380.0,1469.0,3351.939697265625
957,2013-11-14,3590.0,3360.0,3590.0,3380.0,846.0,3351.939697265625
958,2013-11-18,3575.0,3305.0,3360.0,3345.0,1688.0,3317.230224609375
959,2013-11-19,3420.0,3310.0,3400.0,3395.0,1093.0,3366.815185546875
960,2013-11-20,3450.0,3320.0,3450.0,3335.0,1332.0,3307.313232421875
961,2013-11-21,3350.0,3250.0,3320.0,3320.0,1133.0,3292.437744140625
962,2013-11-22,3415.0,3280.0,3340.0,3305.0,559.0,3277.5625
963,2013-11-25,3395.0,3305.0,3325.0,3320.0,362.0,3292.437744140625
964,2013-11-26,3385.0,2950.0,3340.0,2990.0,7882.0,2965.177490234375
965,2013-11-27,3140.0,3015.0,3015.0,3065.0,836.0,3039.554931640625
966,2013-11-28,3170.0,3050.0,3070.0,3065.0,2210.0,3039.554931640625
967,2013-11-29,3165.0,3015.0,3125.0,3025.0,1499.0,2999.88671875
968,2013-12-02,3100.0,3000.0,3025.0,3025.0,1856.0,2999.88671875
969,2013-12-03,3090.0,3010.0,3055.0,3065.0,952.0,3039.554931640625
970,2013-12-04,3150.0,2985.0,3145.0,3005.0,1581.0,2980.052978515625
971,2013-12-05,3095.0,2980.0,3000.0,2990.0,1384.0,2965.177490234375
972,2013-12-06,3030.0,2930.0,2930.0,3015.0,889.0,2989.9697265625
973,2013-12-09,3145.0,3000.0,3000.0,3095.0,1098.0,3069.3056640625
974,2013-12-10,3470.0,3150.0,3195.0,3280.0,10618.0,3252.769775390625
975,2013-12-11,3370.0,3150.0,3220.0,3170.0,2296.0,3143.68310546875
976,2013-12-12,3210.0,3030.0,3150.0,3070.0,2110.0,3044.513427734375
977,2013-12-13,3145.0,3000.0,3000.0,3120.0,1189.0,3094.09814453125
978,2013-12-16,3180.0,3070.0,3120.0,3150.0,673.0,3123.84912109375
979,2013-12-17,3190.0,3005.0,3190.0,3050.0,868.0,3024.679443359375
980,2013-12-18,3115.0,3030.0,3030.0,3055.0,745.0,3029.637939453125
981,2013-12-19,3100.0,3025.0,3100.0,3055.0,354.0,3029.637939453125
982,2013-12-20,3090.0,3020.0,3030.0,3040.0,1193.0,3014.762451171875
983,2013-12-23,3145.0,3040.0,3040.0,3085.0,557.0,3059.388671875
984,2013-12-24,3185.0,3120.0,3135.0,3155.0,750.0,3128.8076171875
985,2013-12-26,3245.0,3130.0,3190.0,3190.0,793.0,3163.51708984375
986,2013-12-27,3480.0,3210.0,3220.0,3350.0,5610.0,3322.188720703125
987,2013-12-30,3565.0,3275.0,3385.0,3525.0,5812.0,3495.73583984375
988,2013-12-31,3990.0,3750.0,3800.0,3820.0,22944.0,3788.286865234375
989,2014-01-01,3890.0,3650.0,3845.0,3815.0,4431.0,3783.328369140625
990,2014-01-02,3860.0,3530.0,3840.0,3570.0,2969.0,3540.3623046875
991,2014-01-03,3635.0,3485.0,3555.0,3585.0,2142.0,3555.23779296875
992,2014-01-06,3650.0,3480.0,3650.0,3500.0,1566.0,3470.943359375
993,2014-01-07,3860.0,3500.0,3590.0,3825.0,7992.0,3793.245361328125
994,2014-01-08,4020.0,3715.0,3950.0,3760.0,12086.0,3728.784912109375
995,2014-01-09,3875.0,3580.0,3800.0,3665.0,6067.0,3634.57373046875
996,2014-01-10,3745.0,3520.0,3700.0,3540.0,2911.0,3510.611572265625
997,2014-01-13,3700.0,3470.0,3700.0,3490.0,1601.0,3461.026611328125
998,2014-01-14,3540.0,3415.0,3490.0,3455.0,888.0,3426.317138671875
999,2014-01-15,3495.0,3425.0,3460.0,3465.0,777.0,3436.234130859375
1000,2014-01-16,3580.0,3420.0,3505.0,3445.0,1076.0,3416.39990234375
1001,2014-01-17,3465.0,3310.0,3450.0,3345.0,1004.0,3317.230224609375
1002,2014-01-20,3400.0,3300.0,3385.0,3330.0,764.0,3302.354736328125
1003,2014-01-21,3410.0,3315.0,3330.0,3375.0,719.0,3346.9814453125
1004,2014-01-22,3520.0,3345.0,3370.0,3365.0,1887.0,3337.064208984375
1005,2014-01-23,3430.0,3345.0,3365.0,3370.0,463.0,3342.022705078125
1006,2014-01-24,3370.0,3250.0,3310.0,3265.0,943.0,3237.894287109375
1007,2014-01-27,3340.0,3120.0,3210.0,3170.0,1311.0,3143.68310546875
1008,2014-01-28,3255.0,3090.0,3090.0,3185.0,444.0,3158.55859375
1009,2014-01-29,3480.0,3165.0,3180.0,3335.0,4080.0,3307.313232421875
1010,2014-01-30,3195.0,3060.0,3090.0,3150.0,1573.0,3123.84912109375
1011,2014-01-31,3230.0,3120.0,3200.0,3125.0,752.0,3099.056884765625
1012,2014-02-03,3195.0,3100.0,3100.0,3135.0,897.0,3108.9736328125
1013,2014-02-04,3200.0,3080.0,3200.0,3130.0,729.0,3104.015380859375
1014,2014-02-05,3190.0,3120.0,3150.0,3145.0,977.0,3118.890625
1015,2014-02-06,3185.0,3125.0,3170.0,3140.0,448.0,3113.93212890625
1016,2014-02-07,3200.0,3105.0,3180.0,3125.0,334.0,3099.056884765625
1017,2014-02-10,3180.0,3110.0,3110.0,3130.0,430.0,3104.015380859375
1018,2014-02-11,3180.0,3130.0,3140.0,3135.0,357.0,3108.9736328125
1019,2014-02-12,3250.0,3090.0,3150.0,3110.0,671.0,3084.18115234375
1020,2014-02-13,3150.0,3000.0,3100.0,3030.0,718.0,3004.84521484375
1021,2014-02-14,3080.0,2840.0,3080.0,2950.0,2056.0,2925.50927734375
1022,2014-02-17,3340.0,2800.0,3340.0,2900.0,2723.0,2875.924560546875
1023,2014-02-18,3025.0,2835.0,2970.0,2980.0,2528.0,2955.260498046875
1024,2014-02-19,3120.0,2880.0,2990.0,3065.0,4607.0,3039.554931640625
1025,2014-02-20,3180.0,2975.0,3000.0,3090.0,3646.0,3064.34716796875
1026,2014-02-21,3190.0,3035.0,3145.0,3065.0,1204.0,3039.554931640625
1027,2014-02-24,3225.0,3100.0,3165.0,3125.0,1652.0,3099.056884765625
1028,2014-02-25,3140.0,3050.0,3105.0,3055.0,525.0,3029.637939453125
1029,2014-02-26,3080.0,3000.0,3080.0,3040.0,643.0,3014.762451171875
1030,2014-02-28,3070.0,3025.0,3065.0,3040.0,316.0,3014.762451171875
1031,2014-03-03,3040.0,2990.0,3040.0,3000.0,422.0,2975.094482421875
1032,2014-03-04,3060.0,2995.0,3010.0,3030.0,438.0,3004.84521484375
1033,2014-03-05,3080.0,2995.0,3050.0,3010.0,449.0,2985.011474609375
1034,2014-03-06,3165.0,2960.0,3030.0,3080.0,4374.0,3054.43017578125
1035,2014-03-07,3400.0,3200.0,3245.0,3250.0,11713.0,3223.01904296875
1036,2014-03-10,3290.0,3170.0,3245.0,3220.0,4309.0,3193.26806640625
1037,2014-03-11,3285.0,3190.0,3205.0,3205.0,980.0,3178.392333984375
1038,2014-03-12,3200.0,3025.0,3180.0,3080.0,1991.0,3054.43017578125
1039,2014-03-13,3145.0,2980.0,3145.0,2995.0,3477.0,2970.135986328125
1040,2014-03-14,3050.0,2945.0,2950.0,2995.0,779.0,2970.135986328125
1041,2014-03-18,3055.0,2910.0,2990.0,2935.0,2540.0,2910.634033203125
1042,2014-03-19,2985.0,2875.0,2925.0,2885.0,3467.0,2861.04931640625
1043,2014-03-20,2900.0,2855.0,2890.0,2870.0,1314.0,2846.173583984375
1044,2014-03-21,2905.0,2750.0,2860.0,2765.0,4217.0,2742.04541015625
1045,2014-03-24,2840.0,2785.0,2790.0,2800.0,1894.0,2776.7548828125
1046,2014-03-25,2830.0,2765.0,2775.0,2785.0,2081.0,2761.879150390625
1047,2014-03-26,2800.0,2675.0,2800.0,2710.0,3117.0,2687.501953125
1048,2014-03-27,2905.0,2675.0,2680.0,2730.0,11248.0,2707.3359375
1049,2014-03-28,2880.0,2750.0,2790.0,2855.0,3169.0,2831.298095703125
1050,2014-03-31,2980.0,2875.0,2895.0,2925.0,2403.0,2900.717041015625
1051,2014-04-01,2950.0,2870.0,2905.0,2915.0,1625.0,2890.800048828125
1052,2014-04-02,3125.0,2880.0,2950.0,3080.0,5833.0,3054.43017578125
1053,2014-04-03,3270.0,3050.0,3050.0,3195.0,8186.0,3168.475341796875
1054,2014-04-04,3355.0,3215.0,3215.0,3295.0,6112.0,3267.6455078125
1055,2014-04-07,3420.0,3225.0,3325.0,3325.0,2466.0,3297.396240234375
1056,2014-04-09,3550.0,3225.0,3325.0,3395.0,10141.0,3366.815185546875
1057,2014-04-10,3515.0,3330.0,3515.0,3355.0,4407.0,3327.147216796875
1058,2014-04-11,3405.0,3310.0,3370.0,3375.0,3582.0,3346.9814453125
1059,2014-04-15,3435.0,3320.0,3380.0,3330.0,2229.0,3302.354736328125
1060,2014-04-16,3410.0,3260.0,3320.0,3280.0,3098.0,3252.769775390625
1061,2014-04-17,3440.0,3230.0,3255.0,3415.0,3646.0,3386.649169921875
1062,2014-04-21,3565.0,3435.0,3435.0,3470.0,3431.0,3441.192626953125
1063,2014-04-22,3755.0,3435.0,3500.0,3680.0,9973.0,3649.448974609375
1064,2014-04-23,3850.0,3675.0,3715.0,3740.0,6574.0,3708.951171875
1065,2014-04-24,3740.0,3740.0,3740.0,3740.0,0.0,3708.951171875
1066,2014-04-25,3885.0,3605.0,3765.0,3855.0,8761.0,3822.996337890625
1067,2014-04-28,3985.0,3855.0,3900.0,3930.0,12988.0,3897.37353515625
1068,2014-04-29,3940.0,3810.0,3925.0,3820.0,4578.0,3788.286865234375
1069,2014-04-30,3930.0,3550.0,3820.0,3605.0,4173.0,3575.07177734375
1070,2014-05-02,3745.0,3550.0,3640.0,3595.0,2424.0,3565.15478515625
1071,2014-05-05,3680.0,3550.0,3580.0,3605.0,5798.0,3575.07177734375
1072,2014-05-06,3665.0,3520.0,3665.0,3550.0,1088.0,3520.528564453125
1073,2014-05-07,3730.0,3510.0,3510.0,3600.0,2202.0,3570.11328125
1074,2014-05-08,3730.0,3570.0,3570.0,3660.0,2257.0,3629.615234375
1075,2014-05-09,3750.0,3635.0,3635.0,3695.0,2894.0,3664.324462890625
1076,2014-05-12,3750.0,3585.0,3665.0,3620.0,2470.0,3589.947021484375
1077,2014-05-13,3830.0,3635.0,3750.0,3690.0,3539.0,3659.365966796875
1078,2014-05-14,3850.0,3655.0,3750.0,3809.9990234375,4363.0,3778.368896484375
1079,2014-05-15,3850.0,3655.0,3835.0,3680.0,1649.0,3649.448974609375
1080,2014-05-16,3830.0,3650.0,3750.0,3715.0,2551.0,3684.15869140625
1081,2014-05-19,4015.0,3700.0,3700.0,3965.0,9178.0,3932.083251953125
1082,2014-05-20,4385.0,4005.0,4200.0,4045.0,27112.0,4011.4189453125
1083,2014-05-21,4175.0,3940.0,4110.0,4020.0,14597.0,3986.62646484375
1084,2014-05-22,4225.0,4055.0,4070.0,4090.0,19272.0,4056.04541015625
1085,2014-05-23,4400.0,4115.0,4115.0,4330.0,26687.0,4294.052734375
1086,2014-05-26,4850.0,4275.0,4440.0,4405.0,35476.0,4368.43017578125
1087,2014-05-27,4500.0,4200.0,4450.0,4290.0,7884.0,4254.38525390625
1088,2014-05-28,4615.0,4305.0,4310.0,4550.0,9501.0,4512.2265625
1089,2014-05-29,4660.0,4490.0,4570.0,4520.0,6950.0,4482.4755859375
1090,2014-05-30,4635.0,4340.0,4525.0,4415.0,3985.0,4378.34765625
1091,2014-06-02,4290.0,4040.0,4205.0,4250.0,11148.0,4214.71728515625
1092,2014-06-03,4485.0,4250.0,4250.0,4440.0,10555.0,4403.1396484375
1093,2014-06-04,4595.0,4375.0,4470.0,4525.0,7964.0,4487.43408203125
1094,2014-06-05,4630.0,4455.0,4560.0,4565.0,5979.0,4527.1015625
1095,2014-06-06,4850.0,4570.0,4570.0,4760.0,14429.0,4720.4833984375
1096,2014-06-09,4820.0,4630.0,4810.0,4700.0,11109.0,4660.98095703125
1097,2014-06-10,4735.0,4530.0,4735.0,4655.0,4362.0,4616.35498046875
1098,2014-06-11,4950.0,4625.0,4660.0,4735.0,16913.0,4695.6904296875
1099,2014-06-12,4980.0,4650.0,4740.0,4895.0,11055.0,4854.3623046875
1100,2014-06-13,4940.0,4490.0,4940.0,4525.0,6362.0,4487.43408203125
